"plot","transect","microsite","canopy","point","species","length","width","height","number"
"RkyMtn5-999",3,"interspace",0,15,"FEID",3,3,7,1
"RkyMtn5-999",3,"interspace",0,15,"FEID",3,3,7,1
"RkyMtn5-999",3,"interspace",0,15,"FEID",3,3,7,1
"RkyMtn5-999",3,"interspace",0,15,"FEID",3,3,7,1
"RkyMtn5-999",3,"interspace",0,15,"FEID",3,3,7,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",4,3,8,1
"RkyMtn5-999",3,"canopy",1,20,"PHLO2",3,3,11,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",1,1,3,1
"RkyMtn5-999",3,"canopy",1,20,"ANMI3",1,1,1,1
"RkyMtn5-999",3,"canopy",1,20,"CADU6",NA,NA,5,1
"RkyMtn5-999",3,"canopy",1,20,"POSE",1,1,5,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",2,2,7,1
"RkyMtn5-999",3,"canopy",1,20,"POCU3",1,1,3,1
"RkyMtn5-999",3,"canopy",1,20,"POSE",2,2,4,1
"RkyMtn5-999",3,"canopy",1,20,"ELLA3",NA,NA,20,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",1,1,6,1
"RkyMtn5-999",3,"canopy",1,20,"KOMA",1,1,15,1
"RkyMtn5-999",3,"canopy",1,20,"POCU3",3,2,9,1
"RkyMtn5-999",3,"canopy",1,20,"PHLO2",3,3,5,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",2,1,4,1
"RkyMtn5-999",3,"canopy",1,20,"FEID",1,1,6,1
"RkyMtn5-999",3,"interspace",0,20,"POCU3",3,2,7,1
"RkyMtn5-999",3,"interspace",0,20,"POSE",1,1,4,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",1,1,9,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",1,1,11,1
"RkyMtn5-999",3,"interspace",0,20,"POCU3",3,2,4,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",2,1,9,1
"RkyMtn5-999",3,"interspace",0,20,"PHHO",4,3,3,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",1,1,18,1
"RkyMtn5-999",3,"interspace",0,20,"PHLO2",7,3,4,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",2,1,11,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",1,1,15,1
"RkyMtn5-999",3,"interspace",0,20,"POSE",3,3,5,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",3,2,15,1
"RkyMtn5-999",3,"interspace",0,20,"PHHO",3,2,3,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",2,1,19,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",2,1,15,1
"RkyMtn5-999",3,"interspace",0,20,"PSSP6",1,1,15,1
"RkyMtn5-999",3,"canopy",1,25,"CADU6",NA,NA,6,1
"RkyMtn5-999",3,"canopy",0,25,"FEID",3,3,10,1
"RkyMtn5-999",3,"canopy",0,25,"FEID",1,1,4,1
"RkyMtn5-999",3,"canopy",0,25,"FEID",3,2,13,1
"RkyMtn5-999",3,"canopy",1,25,"POSE",2,2,6,1
"RkyMtn5-999",3,"canopy",1,25,"CADU6",NA,NA,9,1
"RkyMtn5-999",3,"canopy",0,25,"FEID",5,4,11,1
"RkyMtn5-999",3,"canopy",1,25,"FEID",1,1,3,1
"RkyMtn5-999",3,"canopy",1,25,"FEID",1,1,4,1
"RkyMtn5-999",3,"canopy",0,25,"PSSP6",1,1,22,1
"RkyMtn5-999",3,"canopy",1,25,"CADU6",NA,NA,9,1
"RkyMtn5-999",3,"canopy",1,25,"ANMI3",5,4,1,1
"RkyMtn5-999",3,"canopy",0,25,"FEID",3,3,13,1
"RkyMtn5-999",3,"canopy",1,25,"PSSP6",1,1,24,1
"RkyMtn5-999",3,"canopy",1,25,"ANMI3",4,2,2,1
"RkyMtn5-999",3,"canopy",1,25,"ASMI9",14,4,11,1
"RkyMtn5-999",3,"canopy",1,25,"FEID",1,1,3,1
"RkyMtn5-999",3,"canopy",1,25,"FEID",1,1,4,1
"RkyMtn5-999",3,"interspace",0,25,"POSE",2,1,3,1
"RkyMtn5-999",3,"interspace",0,25,"ANMI3",2,2,1,1
"RkyMtn5-999",3,"interspace",0,25,"FEID",1,1,5,1
"RkyMtn5-999",3,"interspace",0,25,"PHLO2",2,2,8,1
"RkyMtn5-999",3,"interspace",0,25,"PHLO2",2,1,6,1
"RkyMtn5-999",3,"interspace",0,25,"ELLA3",NA,NA,20,1
"RkyMtn5-999",3,"interspace",0,25,"FEID",1,1,4,1
"RkyMtn5-999",3,"interspace",0,25,"FEID",1,1,2,1
"RkyMtn5-999",3,"interspace",0,25,"POSE",2,1,3,1
"RkyMtn5-999",3,"interspace",0,25,"ANMI3",2,2,1,1
"RkyMtn5-999",3,"interspace",0,25,"FEID",1,1,4,1
"RkyMtn6-010",1,"canopy",1,5,"AGGL",16,8,10,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",3,3,8,1
"RkyMtn6-010",1,"canopy",1,5,"EUIN9",24,15,30,1
"RkyMtn6-010",1,"canopy",1,5,"ACNE9",3,2,30,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",4,4,8,1
"RkyMtn6-010",1,"canopy",1,5,"VINU2",11,4,7,1
"RkyMtn6-010",1,"canopy",1,5,"CAGU",15,2,32,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",2,2,3,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",4,3,7,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",2,2,7,1
"RkyMtn6-010",1,"canopy",1,5,"EUIN9",8,6,38,1
"RkyMtn6-010",1,"canopy",1,5,"EUIN9",5,5,30,1
"RkyMtn6-010",1,"canopy",1,5,"CEAR4",10,3,11,1
"RkyMtn6-010",1,"canopy",1,5,"LEKI2",NA,NA,33,1
"RkyMtn6-010",1,"canopy",1,5,"LEKI2",NA,NA,33,1
"RkyMtn6-010",1,"interspace",1,5,"EUIN9",5,5,36,1
"RkyMtn6-010",1,"interspace",1,5,"GETR",16,12,6,1
"RkyMtn6-010",1,"interspace",1,5,"GETR",13,3,4,1
"RkyMtn6-010",1,"interspace",1,5,"VINU2",10,5,5,1
"RkyMtn6-010",1,"interspace",1,5,"GETR",15,7,4,1
"RkyMtn6-010",1,"interspace",1,5,"CEAR4",16,11,6,1
"RkyMtn6-010",1,"interspace",1,5,"ACNE9",2,1,28,1
"RkyMtn6-010",1,"interspace",1,5,"AGGL",9,5,9,1
"RkyMtn6-010",1,"interspace",1,5,"LOTR2",16,11,33,1
"RkyMtn6-010",1,"interspace",1,5,"ACNE9",1,1,24,1
"RkyMtn6-010",1,"canopy",0,10,"AGGL",11,8,10,1
"RkyMtn6-010",1,"canopy",1,10,"LOTR2",8,4,2,1
"RkyMtn6-010",1,"canopy",0,10,"CEAR4",3,1,2,1
"RkyMtn6-010",1,"canopy",0,10,"ARCO5",30,22,25,1
"RkyMtn6-010",1,"canopy",0,10,"LUAR3",10,7,7,1
"RkyMtn6-010",1,"canopy",0,10,"LUAR3",6,5,5,1
"RkyMtn6-010",1,"canopy",0,10,"CEAR4",4,2,4,1
"RkyMtn6-010",1,"canopy",0.5,10,"PHMU3",35,22,8,1
"RkyMtn6-010",1,"interspace",1,10,"AGGL",11,10,7,1
"RkyMtn6-010",1,"interspace",1,10,"LUAR3",20,12,11,1
"RkyMtn6-010",1,"interspace",1,10,"AGGL",8,5,14,1
"RkyMtn6-010",1,"interspace",0,10,"ACNE9",1,1,24,1
"RkyMtn6-010",1,"interspace",0.5,10,"LUAR3",17,16,14,1
"RkyMtn6-010",1,"interspace",1,10,"ACNE9",2,1,21,1
"RkyMtn6-010",1,"interspace",1,10,"ANAN2",5,6,5,1
"RkyMtn6-010",1,"interspace",1,10,"CEAR4",8,4,9,1
"RkyMtn6-010",1,"interspace",1,10,"ACNE9",2,2,24,1
"RkyMtn6-010",1,"interspace",1,10,"ACNE9",1,1,21,1
"RkyMtn6-010",1,"interspace",0,10,"ACNE9",2,1,33,1
"RkyMtn6-010",1,"interspace",0,10,"POPR",NA,NA,33,1
"RkyMtn6-010",1,"interspace",1,10,"AGGL",18,4,14,1
"RkyMtn6-010",1,"interspace",1,10,"AGGL",17,8,16,1
"RkyMtn6-010",1,"interspace",1,10,"ANAN2",9,7,4,1
"RkyMtn6-010",1,"interspace",0,10,"CEAR4",7,9,9,1
"RkyMtn6-010",1,"interspace",1,10,"POBI6",12,5,45,1
"RkyMtn6-010",1,"interspace",1,10,"ANAN2",10,6,5,1
"RkyMtn6-010",1,"interspace",1,10,"ACNE9",1,1,21,1
"RkyMtn6-010",1,"canopy",0,15,"AGGL",11,5,13,1
"RkyMtn6-010",1,"canopy",0,15,"ARCO5",7,4,19,1
"RkyMtn6-010",1,"canopy",0,15,"AGGL",14,11,10,1
"RkyMtn6-010",1,"canopy",0,15,"AGGL",15,8,17,1
"RkyMtn6-010",1,"canopy",0,15,"CAGU",12,3,27,1
"RkyMtn6-010",1,"canopy",0.5,15,"AGGL",8,3,12,1
"RkyMtn6-010",1,"canopy",0.5,15,"AGGL",9,9,18,1
"RkyMtn6-010",1,"canopy",0.5,15,"ASMI9",18,16,17,1
"RkyMtn6-010",1,"canopy",0.5,15,"AGGL",9,3,13,1
"RkyMtn6-010",1,"canopy",1,15,"CEAR4",3,1,5,1
"RkyMtn6-010",1,"canopy",0.5,15,"AGGL",23,16,31,1
"RkyMtn6-010",1,"canopy",0,15,"AGGL",10,5,14,1
"RkyMtn6-010",1,"canopy",1,15,"FEID",1,1,10,1
"RkyMtn6-010",1,"canopy",0,15,"LUAR3",16,10,9,1
"RkyMtn6-010",1,"canopy",0,15,"AGGL",20,5,13,1
"RkyMtn6-010",1,"interspace",0,15,"CLHI",10,9,26,1
"RkyMtn6-010",1,"interspace",0,15,"CEAR4",8,4,5,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",2,1,1,1
"RkyMtn6-010",1,"interspace",0,15,"FEID",3,2,10,1
"RkyMtn6-010",1,"interspace",0,15,"FEID",5,3,9,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",4,4,18,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",2,2,18,1
"RkyMtn6-010",1,"interspace",0,15,"CLHI",8,8,19,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",1,1,20,1
"RkyMtn6-010",1,"interspace",0,15,"CEAR4",2,2,4,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",2,1,22,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",2,2,17,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",3,3,15,1
"RkyMtn6-010",1,"interspace",0,15,"ARCO5",7,5,20,1
"RkyMtn6-010",1,"interspace",0,15,"ARCO5",7,6,13,1
"RkyMtn6-010",1,"interspace",0,15,"CEAR4",4,2,2,1
"RkyMtn6-010",1,"interspace",0,15,"ACNE9",3,2,17,1
"RkyMtn6-010",1,"interspace",0,15,"ALCE2",2,1,5,1
"RkyMtn6-010",1,"interspace",0,15,"ASMI9",5,2,6,1
"RkyMtn6-010",1,"interspace",0,15,"ARCO5",8,5,4,1
"RkyMtn6-010",1,"interspace",0,15,"ARCO5",3,2,4,1
"RkyMtn6-010",1,"canopy",1,20,"VINU2",16,7,28,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,35,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,2,1
"RkyMtn6-010",1,"canopy",1,20,"CEAR4",10,6,9,1
"RkyMtn6-010",1,"canopy",1,20,"LOTR2",11,10,21,1
"RkyMtn6-010",1,"canopy",1,20,"AGGL",6,6,9,1
"RkyMtn6-010",1,"canopy",1,20,"VINU2",26,8,7,1
"RkyMtn6-010",1,"canopy",1,20,"CEAR4",4,3,7,1
"RkyMtn6-010",1,"canopy",1,20,"CAGU",9,5,36,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,23,1
"RkyMtn6-010",1,"canopy",1,20,"CEAR4",5,4,9,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,35,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,35,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,35,1
"RkyMtn6-010",1,"canopy",1,20,"LEKI2",NA,NA,35,1
"RkyMtn6-010",1,"interspace",1,20,"LOTR2",19,13,28,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,26,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",1,"interspace",1,20,"AGGL",8,3,7,1
"RkyMtn6-010",1,"interspace",1,20,"VINU2",11,10,7,1
"RkyMtn6-010",1,"interspace",1,20,"VINU2",3,1,3,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,28,1
"RkyMtn6-010",1,"interspace",1,20,"CEAR4",6,3,8,1
"RkyMtn6-010",1,"interspace",1,20,"CAGU",30,5,46,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,26,1
"RkyMtn6-010",1,"interspace",1,20,"LUAR3",22,12,8,1
"RkyMtn6-010",1,"interspace",1,20,"SEIN2",9,4,35,1
"RkyMtn6-010",1,"interspace",1,20,"AGGL",7,3,10,1
"RkyMtn6-010",1,"interspace",0,20,"SEIN2",4,4,30,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,26,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,26,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,28,1
"RkyMtn6-010",1,"interspace",1,20,"LEKI2",NA,NA,26,1
"RkyMtn6-010",1,"canopy",1,25,"VINU2",21,11,12,1
"RkyMtn6-010",1,"canopy",0,25,"PHMU3",16,12,8,1
"RkyMtn6-010",1,"canopy",0,25,"LUAR3",34,30,12,1
"RkyMtn6-010",1,"canopy",0.5,25,"ASMI9",12,9,6,1
"RkyMtn6-010",1,"canopy",1,25,"ASMI9",8,7,8,1
"RkyMtn6-010",1,"canopy",1,25,"CAGU",15,7,15,1
"RkyMtn6-010",1,"canopy",0,25,"ARCO5",4,3,4,1
"RkyMtn6-010",1,"canopy",1,25,"PHMU3",28,10,11,1
"RkyMtn6-010",1,"canopy",0,25,"ACNE9",2,2,24,1
"RkyMtn6-010",1,"canopy",0.5,25,"CAGU",7,4,37,1
"RkyMtn6-010",1,"canopy",0,25,"FEID",1,1,11,1
"RkyMtn6-010",1,"canopy",0.5,25,"FEID",1,1,10,1
"RkyMtn6-010",1,"canopy",0.5,25,"LUAR3",2,6,5,1
"RkyMtn6-010",1,"canopy",0.5,25,"FEID",1,1,12,1
"RkyMtn6-010",1,"canopy",0,25,"CAGU",11,6,34,1
"RkyMtn6-010",1,"interspace",0,25,"PHMU3",22,10,9,1
"RkyMtn6-010",1,"interspace",0,25,"CEAR4",2,3,6,1
"RkyMtn6-010",1,"interspace",0,25,"LUAR3",9,3,9,1
"RkyMtn6-010",1,"interspace",0,25,"TALA2",10,8,7,1
"RkyMtn6-010",1,"interspace",0,25,"CAGU",14,6,32,1
"RkyMtn6-010",1,"interspace",0,25,"VINU2",16,10,10,1
"RkyMtn6-010",1,"interspace",0,25,"CEAR4",6,4,8,1
"RkyMtn6-010",1,"interspace",0,25,"TALA2",8,4,8,1
"RkyMtn6-010",1,"interspace",0,25,"CEAR4",17,7,10,1
"RkyMtn6-010",1,"interspace",0,25,"CAGU",12,6,35,1
"RkyMtn6-010",1,"interspace",0,25,"ACNE9",1,1,28,1
"RkyMtn6-010",1,"interspace",0,25,"CEAR4",2,1,7,1
"RkyMtn6-010",1,"interspace",0,25,"FEID",1,1,11,1
"RkyMtn6-010",1,"interspace",0,25,"ARCO5",7,4,6,1
"RkyMtn6-010",1,"interspace",0,25,"FEID",2,2,16,1
"RkyMtn6-010",1,"interspace",0,25,"LUAR3",10,9,9,1
"RkyMtn6-010",1,"interspace",0,25,"LUAR3",24,21,11,1
"RkyMtn6-010",1,"interspace",0,25,"CAGU",15,6,32,1
"RkyMtn6-010",1,"interspace",0,25,"PHMU3",21,8,9,1
"RkyMtn6-010",1,"interspace",0,25,"CEAR4",3,2,11,1
"RkyMtn6-010",1,"interspace",0,25,"CAGU",9,5,41,1
"RkyMtn6-010",1,"interspace",0,25,"LUAR3",25,10,35,1
"RkyMtn6-010",2,"canopy",0,5,"CEAR4",2,1,6,1
"RkyMtn6-010",2,"canopy",1,5,"CEAR4",3,2,5,1
"RkyMtn6-010",2,"canopy",1,5,"VINU2",21,8,12,1
"RkyMtn6-010",2,"canopy",0.5,5,"AGGL",5,5,10,1
"RkyMtn6-010",2,"canopy",1,5,"CEAR4",3,2,7,1
"RkyMtn6-010",2,"canopy",1,5,"PHMU3",8,3,5,1
"RkyMtn6-010",2,"canopy",0,5,"CEAR4",3,2,6,1
"RkyMtn6-010",2,"canopy",0,5,"CAGU",18,5,20,1
"RkyMtn6-010",2,"canopy",1,5,"CEAR4",4,2,10,1
"RkyMtn6-010",2,"canopy",0.5,5,"PHMU3",14,8,9,1
"RkyMtn6-010",2,"canopy",0,5,"FEID",3,2,13,1
"RkyMtn6-010",2,"canopy",1,5,"CEAR4",5,2,6,1
"RkyMtn6-010",2,"canopy",1,5,"CEAR4",3,2,7,1
"RkyMtn6-010",2,"interspace",1,5,"VINU2",5,3,7,1
"RkyMtn6-010",2,"interspace",1,5,"ARCO5",6,6,7,1
"RkyMtn6-010",2,"interspace",1,5,"VINU2",12,3,7,1
"RkyMtn6-010",2,"interspace",1,5,"ARCO5",8,4,7,1
"RkyMtn6-010",2,"interspace",1,5,"CEAR4",19,17,11,1
"RkyMtn6-010",2,"interspace",1,5,"ALCE2",17,5,14,1
"RkyMtn6-010",2,"interspace",1,5,"PHMU3",28,19,10,1
"RkyMtn6-010",2,"interspace",1,5,"ALCE2",8,4,29,1
"RkyMtn6-010",2,"interspace",0,5,"LOTR2",11,4,31,1
"RkyMtn6-010",2,"canopy",1,10,"PHMU3",16,17,8,1
"RkyMtn6-010",2,"interspace",1,10,"LOTR2",21,11,31,1
"RkyMtn6-010",2,"interspace",1,10,"EUIN9",8,7,16,1
"RkyMtn6-010",2,"interspace",1,10,"ACNE9",1,1,25,1
"RkyMtn6-010",2,"interspace",1,10,"ACNE9",2,2,35,1
"RkyMtn6-010",2,"interspace",1,10,"EUIN9",22,15,35,1
"RkyMtn6-010",2,"interspace",1,10,"EUIN9",21,6,31,1
"RkyMtn6-010",2,"interspace",1,10,"EUIN9",13,8,25,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,39,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,42,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,26,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"canopy",1,15,"PHMU3",21,12,7,1
"RkyMtn6-010",2,"canopy",1,15,"PHMU3",24,12,7,1
"RkyMtn6-010",2,"canopy",1,15,"ASMI9",16,16,13,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,25,1
"RkyMtn6-010",2,"canopy",1,15,"ARCO5",12,12,7,1
"RkyMtn6-010",2,"canopy",1,15,"PHMU3",11,8,8,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,23,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,32,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,33,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,21,1
"RkyMtn6-010",2,"canopy",1,15,"SYFO2",15,6,13,1
"RkyMtn6-010",2,"canopy",1,15,"PHMU3",10,9,8,1
"RkyMtn6-010",2,"canopy",1,15,"LEKI2",NA,NA,32,1
"RkyMtn6-010",2,"interspace",0,15,"SYFO2",5,1,5,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"interspace",0,15,"VINU2",5,6,5,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"interspace",1,15,"SYFO2",19,8,23,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,25,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"interspace",1,15,"ASMI9",14,11,12,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,31,1
"RkyMtn6-010",2,"interspace",0.5,15,"ASMI9",18,10,9,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,25,1
"RkyMtn6-010",2,"interspace",1,15,"SYFO2",9,7,22,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,23,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,20,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",1,15,"CARO2",7,4,35,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,27,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"interspace",1,15,"SYFO2",3,2,2,1
"RkyMtn6-010",2,"interspace",0,15,"FEID",4,3,15,1
"RkyMtn6-010",2,"interspace",1,15,"PHMU3",16,10,10,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,23,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,24,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",1,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"interspace",0,15,"LEKI2",NA,NA,35,1
"RkyMtn6-010",2,"canopy",1,20,"ARCO5",11,8,21,1
"RkyMtn6-010",2,"canopy",1,20,"AGGL",8,4,12,1
"RkyMtn6-010",2,"canopy",1,20,"LUAR3",6,5,8,1
"RkyMtn6-010",2,"canopy",1,20,"FEID",1,1,21,1
"RkyMtn6-010",2,"canopy",1,20,"CRAC2",27,21,47,1
"RkyMtn6-010",2,"canopy",1,20,"LEKI2",NA,NA,36,1
"RkyMtn6-010",2,"canopy",1,20,"LEKI2",NA,NA,46,1
"RkyMtn6-010",2,"canopy",1,20,"ACMI2",8,7,4,1
"RkyMtn6-010",2,"canopy",1,20,"AGGL",4,4,8,1
"RkyMtn6-010",2,"canopy",1,20,"ACMI2",8,4,10,1
"RkyMtn6-010",2,"canopy",1,20,"AGGL",3,3,13,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,40,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",1,20,"LUAR3",21,13,13,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,32,1
"RkyMtn6-010",2,"interspace",1,20,"AF047",NA,NA,7,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,19,1
"RkyMtn6-010",2,"interspace",1,20,"AGGL",11,9,9,1
"RkyMtn6-010",2,"interspace",1,20,"FEID",1,1,19,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,29,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,25,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,29,1
"RkyMtn6-010",2,"interspace",1,20,"GABO2",4,3,6,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,38,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,41,1
"RkyMtn6-010",2,"interspace",1,20,"CEAR4",12,8,14,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,40,1
"RkyMtn6-010",2,"interspace",1,20,"PHMU3",8,3,5,1
"RkyMtn6-010",2,"interspace",1,20,"CLHI",11,4,12,1
"RkyMtn6-010",2,"interspace",1,20,"AGGL",18,12,7,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,18,1
"RkyMtn6-010",2,"interspace",1,20,"CLHI",9,8,33,1
"RkyMtn6-010",2,"interspace",1,20,"AGGL",13,7,20,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,28,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,40,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,20,1
"RkyMtn6-010",2,"interspace",1,20,"ARCO5",6,3,7,1
"RkyMtn6-010",2,"interspace",1,20,"AGGL",19,14,15,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"interspace",1,20,"LEKI2",NA,NA,30,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"GABO2",27,16,18,1
"RkyMtn6-010",2,"canopy",0,22.5,"LUAR3",30,30,17,1
"RkyMtn6-010",2,"canopy",0,22.5,"ACNE9",3,2,33,1
"RkyMtn6-010",2,"canopy",0,22.5,"GABO2",17,9,15,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,24,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,40,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,23,1
"RkyMtn6-010",2,"canopy",0,22.5,"FEID",3,2,19,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,28,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,18,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,26,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"canopy",0,22.5,"CEAR4",3,2,6,1
"RkyMtn6-010",2,"canopy",0,22.5,"ACNE9",3,2,36,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,17,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,24,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,37,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,28,1
"RkyMtn6-010",2,"canopy",0.5,22.5,"LEKI2",NA,NA,31,1
"RkyMtn6-010",2,"canopy",0,22.5,"LEKI2",NA,NA,28,1
"RkyMtn6-010",2,"interspace",0,22.5,"ASMI9",8,3,4,1
"RkyMtn6-010",2,"interspace",0,22.5,"ARCO5",8,6,7,1
"RkyMtn6-010",2,"interspace",1,22.5,"LEKI2",NA,NA,19,1
"RkyMtn6-010",2,"interspace",0,22.5,"LOTR2",5,3,34,1
"RkyMtn6-010",2,"interspace",1,22.5,"ASMI9",14,13,11,1
"RkyMtn6-010",2,"interspace",1,22.5,"LEKI2",NA,NA,12,1
"RkyMtn6-010",2,"interspace",1,22.5,"LEKI2",NA,NA,30,1
